year,code,amount,name,topname,depname,depcat,cat,ref
2010,3405340100,124941000,無細項,司法院主管,臺灣高等法院花蓮分院,一般行政,司法支出,4.14.1
2010,3405341000,7427000,無細項,司法院主管,臺灣高等法院花蓮分院,審判業務,司法支出,4.14.2
2010,3405349000,16000,交通及運輸設備,司法院主管,臺灣高等法院花蓮分院,一般建築及設備,司法支出,4.14.3.1
2010,3405349800,127000,無細項,司法院主管,臺灣高等法院花蓮分院,第一預備金,司法支出,4.14.4
2010,3405410100,1360384000,無細項,司法院主管,臺灣臺北地方法院,一般行政,司法支出,4.15.1
2010,3405411000,140179000,無細項,司法院主管,臺灣臺北地方法院,審判業務,司法支出,4.15.2
2010,3405411200,8108000,無細項,司法院主管,臺灣臺北地方法院,少年事件處理,司法支出,4.15.3
2010,3405411400,2854000,無細項,司法院主管,臺灣臺北地方法院,公證及提存事件處理,司法支出,4.15.4
2010,3405419000,8721000,交通及運輸設備,司法院主管,臺灣臺北地方法院,一般建築及設備,司法支出,4.15.5.1
2010,3405419800,1223000,無細項,司法院主管,臺灣臺北地方法院,第一預備金,司法支出,4.15.6
2010,3405420100,568513000,無細項,司法院主管,臺灣士林地方法院,一般行政,司法支出,4.16.1
2010,3405421000,77056000,無細項,司法院主管,臺灣士林地方法院,審判業務,司法支出,4.16.2
2010,3405421200,5723000,無細項,司法院主管,臺灣士林地方法院,少年事件處理,司法支出,4.16.3
2010,3405421400,882000,無細項,司法院主管,臺灣士林地方法院,公證及提存事件處理,司法支出,4.16.4
2010,3405429000,9386000,交通及運輸設備,司法院主管,臺灣士林地方法院,一般建築及設備,司法支出,4.16.5.1
2010,3405429800,390000,無細項,司法院主管,臺灣士林地方法院,第一預備金,司法支出,4.16.6
2010,3405430100,975846000,無細項,司法院主管,臺灣板橋地方法院,一般行政,司法支出,4.17.1
2010,3405431000,122992000,無細項,司法院主管,臺灣板橋地方法院,審判業務,司法支出,4.17.2
2010,3405431200,8325000,無細項,司法院主管,臺灣板橋地方法院,少年事件處理,司法支出,4.17.3
2010,3405431400,819000,無細項,司法院主管,臺灣板橋地方法院,公證及提存事件處理,司法支出,4.17.4
2010,3405439000,2789000,交通及運輸設備,司法院主管,臺灣板橋地方法院,一般建築及設備,司法支出,4.17.5.1
2010,3405439800,561000,無細項,司法院主管,臺灣板橋地方法院,第一預備金,司法支出,4.17.6
2010,3405470100,718072000,無細項,司法院主管,臺灣桃園地方法院,一般行政,司法支出,4.18.1
2010,3405471000,116026000,無細項,司法院主管,臺灣桃園地方法院,審判業務,司法支出,4.18.2
2010,3405471200,10031000,無細項,司法院主管,臺灣桃園地方法院,少年事件處理,司法支出,4.18.3
2010,3405471400,1587000,無細項,司法院主管,臺灣桃園地方法院,公證及提存事件處理,司法支出,4.18.4
2010,3405479000,1295000,交通及運輸設備,司法院主管,臺灣桃園地方法院,一般建築及設備,司法支出,4.18.5.1
2010,3405479800,340000,無細項,司法院主管,臺灣桃園地方法院,第一預備金,司法支出,4.18.6
2010,3405480100,370136000,無細項,司法院主管,臺灣新竹地方法院,一般行政,司法支出,4.19.1
2010,3405481000,41107000,無細項,司法院主管,臺灣新竹地方法院,審判業務,司法支出,4.19.2
2010,3405481200,4824000,無細項,司法院主管,臺灣新竹地方法院,少年事件處理,司法支出,4.19.3
2010,3405481400,441000,無細項,司法院主管,臺灣新竹地方法院,公證及提存事件處理,司法支出,4.19.4
2010,3405488500,5748000,無細項,司法院主管,臺灣新竹地方法院,司法機關擴遷建計畫,司法支出,4.19.5
2010,3405489000,256000,交通及運輸設備,司法院主管,臺灣新竹地方法院,一般建築及設備,司法支出,4.19.6.1
2010,3405489800,335000,無細項,司法院主管,臺灣新竹地方法院,第一預備金,司法支出,4.19.7
2010,3405490100,250405000,無細項,司法院主管,臺灣苗栗地方法院,一般行政,司法支出,4.20.1
2010,3405491000,28396000,無細項,司法院主管,臺灣苗栗地方法院,審判業務,司法支出,4.20.2
2010,3405491200,3286000,無細項,司法院主管,臺灣苗栗地方法院,少年事件處理,司法支出,4.20.3
2010,3405491400,300000,無細項,司法院主管,臺灣苗栗地方法院,公證及提存事件處理,司法支出,4.20.4
2010,3405499000,0,土地購置,司法院主管,臺灣苗栗地方法院,一般建築及設備,司法支出,4.20.5.1
2010,3405499800,527000,無細項,司法院主管,臺灣苗栗地方法院,第一預備金,司法支出,4.20.6
2010,3405500100,1074114000,無細項,司法院主管,臺灣臺中地方法院,一般行政,司法支出,4.21.1
2010,3405501000,125221000,無細項,司法院主管,臺灣臺中地方法院,審判業務,司法支出,4.21.2
2010,3405501200,9034000,無細項,司法院主管,臺灣臺中地方法院,少年事件處理,司法支出,4.21.3
2010,3405501400,1544000,無細項,司法院主管,臺灣臺中地方法院,公證及提存事件處理,司法支出,4.21.4
2010,3405509000,2310000,交通及運輸設備,司法院主管,臺灣臺中地方法院,一般建築及設備,司法支出,4.21.5.1
2010,3405509800,708000,無細項,司法院主管,臺灣臺中地方法院,第一預備金,司法支出,4.21.6
2010,3405510100,242256000,無細項,司法院主管,臺灣南投地方法院,一般行政,司法支出,4.22.1
2010,3405511000,28739000,無細項,司法院主管,臺灣南投地方法院,審判業務,司法支出,4.22.2
2010,3405511200,5059000,無細項,司法院主管,臺灣南投地方法院,少年事件處理,司法支出,4.22.3
2010,3405511400,507000,無細項,司法院主管,臺灣南投地方法院,公證及提存事件處理,司法支出,4.22.4
2010,3405519000,1790000,交通及運輸設備,司法院主管,臺灣南投地方法院,一般建築及設備,司法支出,4.22.5.1
2010,3405519800,513000,無細項,司法院主管,臺灣南投地方法院,第一預備金,司法支出,4.22.6
2010,3405520100,461048000,無細項,司法院主管,臺灣彰化地方法院,一般行政,司法支出,4.23.1
2010,3405521000,54186000,無細項,司法院主管,臺灣彰化地方法院,審判業務,司法支出,4.23.2
2010,3405521200,4687000,無細項,司法院主管,臺灣彰化地方法院,少年事件處理,司法支出,4.23.3
2010,3405521400,453000,無細項,司法院主管,臺灣彰化地方法院,公證及提存事件處理,司法支出,4.23.4
2010,3405528500,6379000,無細項,司法院主管,臺灣彰化地方法院,司法機關擴遷建計畫,司法支出,4.23.5
2010,3405529000,3200000,交通及運輸設備,司法院主管,臺灣彰化地方法院,一般建築及設備,司法支出,4.23.6.1
2010,3405529800,283000,無細項,司法院主管,臺灣彰化地方法院,第一預備金,司法支出,4.23.7
2010,3405530100,323349000,無細項,司法院主管,臺灣雲林地方法院,一般行政,司法支出,4.24.1
2010,3405531000,36190000,無細項,司法院主管,臺灣雲林地方法院,審判業務,司法支出,4.24.2
2010,3405531200,5502000,無細項,司法院主管,臺灣雲林地方法院,少年事件處理,司法支出,4.24.3
2010,3405531400,267000,無細項,司法院主管,臺灣雲林地方法院,公證及提存事件處理,司法支出,4.24.4
2010,3405539000,645000,交通及運輸設備,司法院主管,臺灣雲林地方法院,一般建築及設備,司法支出,4.24.5.1
2010,3405539800,263000,無細項,司法院主管,臺灣雲林地方法院,第一預備金,司法支出,4.24.6
2010,3405540100,370863000,無細項,司法院主管,臺灣嘉義地方法院,一般行政,司法支出,4.25.1
2010,3405541000,40783000,無細項,司法院主管,臺灣嘉義地方法院,審判業務,司法支出,4.25.2
2010,3405541200,4625000,無細項,司法院主管,臺灣嘉義地方法院,少年事件處理,司法支出,4.25.3
2010,3405541400,603000,無細項,司法院主管,臺灣嘉義地方法院,公證及提存事件處理,司法支出,4.25.4
2010,3405549000,258000,交通及運輸設備,司法院主管,臺灣嘉義地方法院,一般建築及設備,司法支出,4.25.5.1
2010,3405549800,258000,無細項,司法院主管,臺灣嘉義地方法院,第一預備金,司法支出,4.25.6
2010,3405560100,750546000,無細項,司法院主管,臺灣臺南地方法院,一般行政,司法支出,4.26.1
2010,3405561000,98143000,無細項,司法院主管,臺灣臺南地方法院,審判業務,司法支出,4.26.2
2010,3405561200,7124000,無細項,司法院主管,臺灣臺南地方法院,少年事件處理,司法支出,4.26.3
2010,3405561400,1292000,無細項,司法院主管,臺灣臺南地方法院,公證及提存事件處理,司法支出,4.26.4
2010,3405569000,600000,營建工程,司法院主管,臺灣臺南地方法院,一般建築及設備,司法支出,4.26.5.1
2010,3405569800,456000,無細項,司法院主管,臺灣臺南地方法院,第一預備金,司法支出,4.26.6
2010,3405580100,1098151000,無細項,司法院主管,臺灣高雄地方法院,一般行政,司法支出,4.27.1
2010,3405581000,168956000,無細項,司法院主管,臺灣高雄地方法院,審判業務,司法支出,4.27.2
2010,3405581400,2594000,無細項,司法院主管,臺灣高雄地方法院,公證及提存事件處理,司法支出,4.27.3
2010,3405589000,5810000,交通及運輸設備,司法院主管,臺灣高雄地方法院,一般建築及設備,司法支出,4.27.4.1
2010,3405589800,791000,無細項,司法院主管,臺灣高雄地方法院,第一預備金,司法支出,4.27.5
2010,3405590100,400311000,無細項,司法院主管,臺灣屏東地方法院,一般行政,司法支出,4.28.1
2010,3405591000,50735000,無細項,司法院主管,臺灣屏東地方法院,審判業務,司法支出,4.28.2
2010,3405591200,7008000,無細項,司法院主管,臺灣屏東地方法院,少年事件處理,司法支出,4.28.3
2010,3405591400,763000,無細項,司法院主管,臺灣屏東地方法院,公證及提存事件處理,司法支出,4.28.4
2010,3405599000,4481000,交通及運輸設備,司法院主管,臺灣屏東地方法院,一般建築及設備,司法支出,4.28.5.1
2010,3405599800,280000,無細項,司法院主管,臺灣屏東地方法院,第一預備金,司法支出,4.28.6
2010,3405600100,185926000,無細項,司法院主管,臺灣臺東地方法院,一般行政,司法支出,4.29.1
2010,3405601000,15834000,無細項,司法院主管,臺灣臺東地方法院,審判業務,司法支出,4.29.2
2010,3405601200,3951000,無細項,司法院主管,臺灣臺東地方法院,少年事件處理,司法支出,4.29.3
2010,3405601400,251000,無細項,司法院主管,臺灣臺東地方法院,公證及提存事件處理,司法支出,4.29.4
2010,3405609000,0,交通及運輸設備,司法院主管,臺灣臺東地方法院,一般建築及設備,司法支出,4.29.5.1
2010,3405609800,133000,無細項,司法院主管,臺灣臺東地方法院,第一預備金,司法支出,4.29.6
2010,3405610100,225909000,無細項,司法院主管,臺灣花蓮地方法院,一般行政,司法支出,4.30.1
2010,3405611000,24440000,無細項,司法院主管,臺灣花蓮地方法院,審判業務,司法支出,4.30.2
2010,3405611200,8518000,無細項,司法院主管,臺灣花蓮地方法院,少年事件處理,司法支出,4.30.3
2010,3405611400,252000,無細項,司法院主管,臺灣花蓮地方法院,公證及提存事件處理,司法支出,4.30.4
2010,3405619000,0,交通及運輸設備,司法院主管,臺灣花蓮地方法院,一般建築及設備,司法支出,4.30.5.1
2010,3405619800,162000,無細項,司法院主管,臺灣花蓮地方法院,第一預備金,司法支出,4.30.6
2010,3405620100,215240000,無細項,司法院主管,臺灣宜蘭地方法院,一般行政,司法支出,4.31.1
2010,3405621000,24594000,無細項,司法院主管,臺灣宜蘭地方法院,審判業務,司法支出,4.31.2
2010,3405621200,3978000,無細項,司法院主管,臺灣宜蘭地方法院,少年事件處理,司法支出,4.31.3
2010,3405621400,199000,無細項,司法院主管,臺灣宜蘭地方法院,公證及提存事件處理,司法支出,4.31.4
2010,3405629000,0,交通及運輸設備,司法院主管,臺灣宜蘭地方法院,一般建築及設備,司法支出,4.31.5.1
2010,3405629800,153000,無細項,司法院主管,臺灣宜蘭地方法院,第一預備金,司法支出,4.31.6
2010,3405630100,265046000,無細項,司法院主管,臺灣基隆地方法院,一般行政,司法支出,4.32.1
2010,3405631000,30476000,無細項,司法院主管,臺灣基隆地方法院,審判業務,司法支出,4.32.2
2010,3405631200,3487000,無細項,司法院主管,臺灣基隆地方法院,少年事件處理,司法支出,4.32.3
2010,3405631400,537000,無細項,司法院主管,臺灣基隆地方法院,公證及提存事件處理,司法支出,4.32.4
2010,3405639000,590000,交通及運輸設備,司法院主管,臺灣基隆地方法院,一般建築及設備,司法支出,4.32.5.1
2010,3405639800,196000,無細項,司法院主管,臺灣基隆地方法院,第一預備金,司法支出,4.32.6
2010,3405640100,103449000,無細項,司法院主管,臺灣澎湖地方法院,一般行政,司法支出,4.33.1
2010,3405641000,5631000,無細項,司法院主管,臺灣澎湖地方法院,審判業務,司法支出,4.33.2
2010,3405641200,614000,無細項,司法院主管,臺灣澎湖地方法院,少年事件處理,司法支出,4.33.3
2010,3405641400,245000,無細項,司法院主管,臺灣澎湖地方法院,公證及提存事件處理,司法支出,4.33.4
2010,3405649000,645000,交通及運輸設備,司法院主管,臺灣澎湖地方法院,一般建築及設備,司法支出,4.33.5.1
2010,3405649800,89000,無細項,司法院主管,臺灣澎湖地方法院,第一預備金,司法支出,4.33.6
2010,3405800100,154173000,無細項,司法院主管,臺灣高雄少年法院,一般行政,司法支出,4.34.1
2010,3405801200,20514000,無細項,司法院主管,臺灣高雄少年法院,少年事件處理,司法支出,4.34.2
2010,3405809000,2610000,交通及運輸設備,司法院主管,臺灣高雄少年法院,一般建築及設備,司法支出,4.34.3.1
2010,3405809800,966000,無細項,司法院主管,臺灣高雄少年法院,第一預備金,司法支出,4.34.4
2010,3405900100,26048000,無細項,司法院主管,福建高等法院金門分院,一般行政,司法支出,4.35.1
2010,3405901000,1676000,無細項,司法院主管,福建高等法院金門分院,審判業務,司法支出,4.35.2
2010,3405909000,5323000,營建工程,司法院主管,福建高等法院金門分院,一般建築及設備,司法支出,4.35.3.1
2010,3405909800,28000,無細項,司法院主管,福建高等法院金門分院,第一預備金,司法支出,4.35.4
2010,3405910100,74394000,無細項,司法院主管,福建金門地方法院,一般行政,司法支出,4.36.1
2010,3405911000,3816000,無細項,司法院主管,福建金門地方法院,審判業務,司法支出,4.36.2
2010,3405911200,854000,無細項,司法院主管,福建金門地方法院,少年事件處理,司法支出,4.36.3
2010,3405911400,92000,無細項,司法院主管,福建金門地方法院,公證及提存事件處理,司法支出,4.36.4
2010,3405919000,387000,其他設備,司法院主管,福建金門地方法院,一般建築及設備,司法支出,4.36.5.1
2010,3405919800,67000,無細項,司法院主管,福建金門地方法院,第一預備金,司法支出,4.36.6
2010,3405930100,21354000,無細項,司法院主管,福建連江地方法院,一般行政,司法支出,4.37.1
2010,3405931000,1231000,無細項,司法院主管,福建連江地方法院,審判業務,司法支出,4.37.2
2010,3405931200,205000,無細項,司法院主管,福建連江地方法院,少年事件處理,司法支出,4.37.3
2010,3405931400,27000,無細項,司法院主管,福建連江地方法院,公證及提存事件處理,司法支出,4.37.4
2010,3405939000,0,交通及運輸設備,司法院主管,福建連江地方法院,一般建築及設備,司法支出,4.37.5.1
2010,3405939800,28000,無細項,司法院主管,福建連江地方法院,第一預備金,司法支出,4.37.6
2010,3506010100,351152000,無細項,考試院主管,考試院,一般行政,考試支出,5.1.1
2010,3506011200,5450000,無細項,考試院主管,考試院,議事業務,考試支出,5.1.2
2010,3506011300,1751000,無細項,考試院主管,考試院,法制業務,考試支出,5.1.3
2010,3506011400,20119000,無細項,考試院主管,考試院,施政業務及督導,考試支出,5.1.4
2010,3506019000,5085000,交通及運輸設備,考試院主管,考試院,一般建築及設備,考試支出,5.1.5.1
2010,3506019800,1050000,無細項,考試院主管,考試院,第一預備金,考試支出,5.1.6
2010,3506100100,293114000,無細項,考試院主管,考選部,一般行政,考試支出,5.2.1
2010,3506101000,0,無細項,考試院主管,考選部,考試業務,考試支出,5.2.2
2010,3506101400,16932000,試題研編及審查,考試院主管,考選部,考試業務研究改進,考試支出,5.2.3.1
2010,3506109000,0,交通及運輸設備,考試院主管,考選部,一般建築及設備,考試支出,5.2.4.1
2010,3506109800,784000,無細項,考試院主管,考選部,第一預備金,考試支出,5.2.5
2010,3506200100,390243000,無細項,考試院主管,銓敘部,一般行政,考試支出,5.3.1
2010,3506200200,14732000,無細項,考試院主管,銓敘部,人事法制及銓敘,考試支出,5.3.2
2010,3506209800,776000,無細項,考試院主管,銓敘部,第一預備金,考試支出,5.3.3
2010,6106200300,215770000,無細項,考試院主管,銓敘部,公務人員保險管理及監理,社會保險支出,5.3.4
2010,6306205800,47292000,無細項,考試院主管,銓敘部,早期退休公教人員生活困難照護金,福利服務支出,5.3.5
2010,7606205300,19938161000,無細項,考試院主管,銓敘部,公務人員退休撫卹給付,退休撫卹給付支出,5.3.6
2010,7706200600,2826000,公務人員退休撫卹管理,考試院主管,銓敘部,退休撫卹業務,退休撫卹業務支出,5.3.7.1
2010,3506300100,121938000,無細項,考試院主管,公務人員保障暨培訓委員會,一般行政,考試支出,5.4.1
2010,3506301100,4384000,保障業務,考試院主管,公務人員保障暨培訓委員會,保障暨培訓,考試支出,5.4.2.1
2010,3506309800,1300000,無細項,考試院主管,公務人員保障暨培訓委員會,第一預備金,考試支出,5.4.3
2010,3506400100,116495000,無細項,考試院主管,國家文官培訓所,一般行政,考試支出,5.5.1
2010,3506401100,134963000,無細項,考試院主管,國家文官培訓所,國家文官培訓業務,考試支出,5.5.2
2010,3506409000,50000000,營建工程,考試院主管,國家文官培訓所,一般建築及設備,考試支出,5.5.3.1
2010,3506409800,540000,無細項,考試院主管,國家文官培訓所,第一預備金,考試支出,5.5.4
2010,7706500100,38322000,無細項,考試院主管,公務人員退休撫卹基金監理委員會,一般行政,退休撫卹業務支出,5.6.1
2010,7706502100,2570000,無細項,考試院主管,公務人員退休撫卹基金監理委員會,退撫基金監理,退休撫卹業務支出,5.6.2
2010,7706509800,100000,無細項,考試院主管,公務人員退休撫卹基金監理委員會,第一預備金,退休撫卹業務支出,5.6.3
2010,7606605300,166947000,無細項,考試院主管,公務人員退休撫卹基金管理委員會,公務人員退休撫卹給付,退休撫卹給付支出,5.7.1
2010,7706600100,112551000,無細項,考試院主管,公務人員退休撫卹基金管理委員會,一般行政,退休撫卹業務支出,5.7.2
2010,7706600600,32437000,無細項,考試院主管,公務人員退休撫卹基金管理委員會,退撫基金管理,退休撫卹業務支出,5.7.3
2010,7706609800,300000,無細項,考試院主管,公務人員退休撫卹基金管理委員會,第一預備金,退休撫卹業務支出,5.7.4
2010,3607010100,663080000,無細項,監察院主管,監察院,一般行政,監察支出,6.1.1
2010,3607010300,11227000,無細項,監察院主管,監察院,議事業務,監察支出,6.1.2
2010,3607010900,25905000,無細項,監察院主管,監察院,調查巡察業務,監察支出,6.1.3
2010,3607011200,16209000,無細項,監察院主管,監察院,財產申報業務,監察支出,6.1.4
2010,3607019000,17764000,營建工程,監察院主管,監察院,一般建築及設備,監察支出,6.1.5.1
2010,3607019800,922000,無細項,監察院主管,監察院,第一預備金,監察支出,6.1.6
2010,3607100100,1083584000,無細項,監察院主管,審計部,一般行政,監察支出,6.2.1
2010,3607101000,31275000,無細項,監察院主管,審計部,中央政府審計,監察支出,6.2.2
2010,3607102000,16309000,無細項,監察院主管,審計部,縣市地方審計,監察支出,6.2.3
2010,3607109000,0,營建工程,監察院主管,審計部,一般建築及設備,監察支出,6.2.4.1
2010,3607109800,3375000,無細項,監察院主管,審計部,第一預備金,監察支出,6.2.5
2010,3607600100,69951000,無細項,監察院主管,審計部臺北市審計處,一般行政,監察支出,6.3.1
2010,3607601000,2021000,無細項,監察院主管,審計部臺北市審計處,審計業務,監察支出,6.3.2
2010,3607609800,136000,無細項,監察院主管,審計部臺北市審計處,第一預備金,監察支出,6.3.3
2010,3607700100,62693000,無細項,監察院主管,審計部高雄市審計處,一般行政,監察支出,6.4.1
2010,3607701000,1308000,無細項,監察院主管,審計部高雄市審計處,審計業務,監察支出,6.4.2
2010,3607709800,102000,無細項,監察院主管,審計部高雄市審計處,第一預備金,監察支出,6.4.3
2010,3708010100,1148287000,無細項,內政部主管,內政部,一般行政,民政支出,7.1.1
2010,3708011000,1303552000,無細項,內政部主管,內政部,民政業務,民政支出,7.1.2
2010,3708011500,88533000,無細項,內政部主管,內政部,戶政業務,民政支出,7.1.3
2010,3708012500,155943000,測量及方域,內政部主管,內政部,地政業務,民政支出,7.1.4.1
2010,3708012700,973814000,無細項,內政部主管,內政部,土地測量,民政支出,7.1.5
2010,3708012800,301318000,無細項,內政部主管,內政部,土地開發,民政支出,7.1.6
2010,3708013000,364656000,無細項,內政部主管,內政部,內政資訊業務,民政支出,7.1.7
2010,3708019000,0,交通及運輸設備,內政部主管,內政部,一般建築及設備,民政支出,7.1.8.1
2010,3708019800,28603000,無細項,內政部主管,內政部,第一預備金,民政支出,7.1.9
2010,6108013700,60355045000,無細項,內政部主管,內政部,社會保險業務,社會保險支出,7.1.10
2010,6208013800,1462576000,無細項,內政部主管,內政部,社會救助業務,社會救助支出,7.1.11
2010,6308013500,461330000,無細項,內政部主管,內政部,社會行政業務,福利服務支出,7.1.12
2010,6308013600,5379080000,無細項,內政部主管,內政部,社會福利服務業務,福利服務支出,7.1.13
2010,5608112000,225440000,無細項,內政部主管,營建署及所屬,公園規劃業務,農業支出,7.2.1
2010,5608113000,631165000,墾丁國家公園經營管理,內政部主管,營建署及所屬,國家公園經營管理,農業支出,7.2.2.1
2010,5708110100,1098829000,無細項,內政部主管,營建署及所屬,一般行政,工業支出,7.2.3
2010,5708111000,14169442000,無細項,內政部主管,營建署及所屬,營建業務,工業支出,7.2.4
2010,5708112100,427449000,無細項,內政部主管,營建署及所屬,區域及都市規劃業務,工業支出,7.2.5
2010,5708119000,9000000,營建工程,內政部主管,營建署及所屬,一般建築及設備,工業支出,7.2.6.1
2010,5708119800,3017000,無細項,內政部主管,營建署及所屬,第一預備金,工業支出,7.2.7
2010,5808115500,2737621000,無細項,內政部主管,營建署及所屬,道路建設及養護,交通支出,7.2.8
2010,5908118100,1200000000,離島建設基金,內政部主管,營建署及所屬,非營業特種基金,其他經濟服務支出,7.2.9.1
2010,7108114000,0,無細項,內政部主管,營建署及所屬,下水道管理業務,環境保護支出,7.2.10
2010,7308118100,0,營建建設基金,內政部主管,營建署及所屬,非營業特種基金,社區發展支出,7.2.11.1
2010,3708210100,15389209000,無細項,內政部主管,警政署及所屬,一般行政,民政支出,7.3.1
2010,3708211000,1212630000,無細項,內政部主管,警政署及所屬,警政業務,民政支出,7.3.2
2010,3708211200,404718000,無細項,內政部主管,警政署及所屬,警務管理,民政支出,7.3.3
2010,3708211300,540397000,無細項,內政部主管,警政署及所屬,保安警察業務,民政支出,7.3.4
2010,3708211400,363716000,無細項,內政部主管,警政署及所屬,國道警察業務,民政支出,7.3.5
2010,3708211500,1092261000,無細項,內政部主管,警政署及所屬,刑事警察業務,民政支出,7.3.6
2010,3708211600,1220970000,無細項,內政部主管,警政署及所屬,初級警察教育,民政支出,7.3.7
2010,3708219000,80287000,土地購置,內政部主管,警政署及所屬,一般建築及設備,民政支出,7.3.8.1
2010,3708219800,47000000,無細項,內政部主管,警政署及所屬,第一預備金,民政支出,7.3.9
2010,3708410100,529689000,無細項,內政部主管,中央警察大學,一般行政,民政支出,7.4.1
2010,3708410200,585649000,無細項,內政部主管,中央警察大學,高級警察教育,民政支出,7.4.2
2010,3708419000,9317000,營建工程,內政部主管,中央警察大學,一般建築及設備,民政支出,7.4.3.1
2010,3708419800,1459000,無細項,內政部主管,中央警察大學,第一預備金,民政支出,7.4.4
2010,3708510100,460367000,無細項,內政部主管,消防署及所屬,一般行政,民政支出,7.5.1
2010,3708511000,1441238000,無細項,內政部主管,消防署及所屬,消防救災業務,民政支出,7.5.2
2010,3708512000,248021000,無細項,內政部主管,消防署及所屬,港務消防業務,民政支出,7.5.3
2010,3708519000,0,交通及運輸設備,內政部主管,消防署及所屬,一般建築及設備,民政支出,7.5.4.1
2010,3708519800,1620000,無細項,內政部主管,消防署及所屬,第一預備金,民政支出,7.5.5
2010,3708550100,197995000,無細項,內政部主管,役政署,一般行政,民政支出,7.6.1
2010,3708551000,4276103000,無細項,內政部主管,役政署,役政業務,民政支出,7.6.2
2010,3708559800,2000000,無細項,內政部主管,役政署,第一預備金,民政支出,7.6.3
2010,3708580100,2870878000,無細項,內政部主管,入出國及移民署,一般行政,民政支出,7.7.1
2010,3708581100,1454450000,無細項,內政部主管,入出國及移民署,入出國及移民管理業務,民政支出,7.7.2
2010,3708589000,2200000,交通及運輸設備,內政部主管,入出國及移民署,一般建築及設備,民政支出,7.7.3.1
2010,3708589800,2000000,無細項,內政部主管,入出國及移民署,第一預備金,民政支出,7.7.4
2010,5208610100,86408000,無細項,內政部主管,建築研究所,一般行政,科學支出,7.8.1
2010,5208615500,496064000,無細項,內政部主管,建築研究所,建築研究業務,科學支出,7.8.2
2010,5208619800,180000,無細項,內政部主管,建築研究所,第一預備金,科學支出,7.8.3
2010,3708650100,395653000,無細項,內政部主管,空中勤務總隊,一般行政,民政支出,7.9.1
2010,3708651000,578103000,無細項,內政部主管,空中勤務總隊,空中勤務業務,民政支出,7.9.2
2010,3708659000,11403000,營建工程,內政部主管,空中勤務總隊,一般建築及設備,民政支出,7.9.3.1
2010,3708659800,1000000,無細項,內政部主管,空中勤務總隊,第一預備金,民政支出,7.9.4
2010,6308710100,64668000,無細項,內政部主管,兒童局,一般行政,福利服務支出,7.10.1
2010,6308716500,5468279000,無細項,內政部主管,兒童局,兒童及少年福利業務,福利服務支出,7.10.2
2010,6308719800,270000,無細項,內政部主管,兒童局,第一預備金,福利服務支出,7.10.3
2010,3911010100,7927635000,無細項,外交部主管,外交部,一般行政,外交支出,8.1.1
2010,3911011000,142181000,外交業務管理,外交部主管,外交部,外交業務,外交支出,8.1.2.1
2010,3911011300,3455689000,無細項,外交部主管,外交部,駐外機構業務,外交支出,8.1.3
2010,3911011400,1528073000,無細項,外交部主管,外交部,國際會議及交流,外交支出,8.1.4
2010,3911011500,12932539000,無細項,外交部主管,外交部,國際合作,外交支出,8.1.5
2010,3911016100,268809000,無細項,外交部主管,外交部,國際關懷與救助,外交支出,8.1.6
2010,3911019000,359090000,營建工程,外交部主管,外交部,一般建築及設備,外交支出,8.1.7.1
2010,3911019800,200000000,無細項,外交部主管,外交部,第一預備金,外交支出,8.1.8
2010,391101A000,3157869000,無細項,外交部主管,外交部,外交支出機密預算,外交支出,8.1.9
2010,3911100100,193454000,無細項,外交部主管,領事事務局,一般行政,外交支出,8.2.1
2010,3911101000,616814000,無細項,外交部主管,領事事務局,領事事務管理,外交支出,8.2.2
2010,3911109000,4200000,其他設備,外交部主管,領事事務局,一般建築及設備,外交支出,8.2.3.1
2010,3911109800,1500000,無細項,外交部主管,領事事務局,第一預備金,外交支出,8.2.4
2010,3911201000,49792000,外交領事人員訓練,外交部主管,外交領事人員講習所,外交領事人員講習,外交支出,8.3.1.1
2010,3911209800,125000,無細項,外交部主管,外交領事人員講習所,第一預備金,外交支出,8.3.2
2010,4614010100,823000000,無細項,國防部主管,國防部,一般行政,國防支出,9.1.1
2010,4614020100,3782235000,無細項,國防部主管,國防部所屬,軍事行政,國防支出,9.2.1
2010,4614020200,925481000,無細項,國防部主管,國防部所屬,情報行政,國防支出,9.2.2
2010,4614021200,6518602000,無細項,國防部主管,國防部所屬,教育訓練業務,國防支出,9.2.3
2010,4614021400,54323446000,無細項,國防部主管,國防部所屬,後勤及通資業務,國防支出,9.2.4
2010,4614021500,44169012000,無細項,國防部主管,國防部所屬,一般裝備,國防支出,9.2.5
2010,4614021900,132195421000,無細項,國防部主管,國防部所屬,軍事人員,國防支出,9.2.6
2010,4614029000,803648000,土地購置,國防部主管,國防部所屬,一般建築及設備,國防支出,9.2.7.1
2010,4614029800,890000000,無細項,國防部主管,國防部所屬,第一預備金,國防支出,9.2.8
2010,461402B000,32337797000,無細項,國防部主管,國防部所屬,國防支出(機密計畫),國防支出,9.2.9
2010,5214021800,141858000,無細項,國防部主管,國防部所屬,一般科學研究,科學支出,9.2.10
2010,521402C000,7721848000,無細項,國防部主管,國防部所屬,科學支出(機密計畫),科學支出,9.2.11
2010,7114022300,623270000,無細項,國防部主管,國防部所屬,環保業務,環境保護支出,9.2.12
2010,7614022100,1254000000,無細項,國防部主管,國防部所屬,退休撫卹,退休撫卹給付支出,9.2.13
