year,code,amount,name,topname,depname,depcat,cat,ref
2009,3405329000,198000,交通及運輸設備,司法院主管,臺灣高等法院臺南分院,一般建築及設備,司法支出,4.12.3.1
2009,3405329800,466000,無細項,司法院主管,臺灣高等法院臺南分院,第一預備金,司法支出,4.12.4
2009,3405330100,404153000,無細項,司法院主管,臺灣高等法院高雄分院,一般行政,司法支出,4.13.1
2009,3405331000,23883000,無細項,司法院主管,臺灣高等法院高雄分院,審判業務,司法支出,4.13.2
2009,3405339000,3237000,其他設備,司法院主管,臺灣高等法院高雄分院,一般建築及設備,司法支出,4.13.3.1
2009,3405339800,385000,無細項,司法院主管,臺灣高等法院高雄分院,第一預備金,司法支出,4.13.4
2009,3405340100,126341000,無細項,司法院主管,臺灣高等法院花蓮分院,一般行政,司法支出,4.14.1
2009,3405341000,8817000,無細項,司法院主管,臺灣高等法院花蓮分院,審判業務,司法支出,4.14.2
2009,3405349000,0,交通及運輸設備,司法院主管,臺灣高等法院花蓮分院,一般建築及設備,司法支出,4.14.3.1
2009,3405349800,127000,無細項,司法院主管,臺灣高等法院花蓮分院,第一預備金,司法支出,4.14.4
2009,3405410100,1343482000,無細項,司法院主管,臺灣臺北地方法院,一般行政,司法支出,4.15.1
2009,3405411000,139906000,無細項,司法院主管,臺灣臺北地方法院,審判業務,司法支出,4.15.2
2009,3405411200,8441000,無細項,司法院主管,臺灣臺北地方法院,少年事件處理,司法支出,4.15.3
2009,3405411400,2854000,無細項,司法院主管,臺灣臺北地方法院,公證及提存事件處理,司法支出,4.15.4
2009,3405419000,298000,交通及運輸設備,司法院主管,臺灣臺北地方法院,一般建築及設備,司法支出,4.15.5.1
2009,3405419800,1223000,無細項,司法院主管,臺灣臺北地方法院,第一預備金,司法支出,4.15.6
2009,3405420100,558062000,無細項,司法院主管,臺灣士林地方法院,一般行政,司法支出,4.16.1
2009,3405421000,68436000,無細項,司法院主管,臺灣士林地方法院,審判業務,司法支出,4.16.2
2009,3405421200,5115000,無細項,司法院主管,臺灣士林地方法院,少年事件處理,司法支出,4.16.3
2009,3405421400,882000,無細項,司法院主管,臺灣士林地方法院,公證及提存事件處理,司法支出,4.16.4
2009,3405429000,758000,交通及運輸設備,司法院主管,臺灣士林地方法院,一般建築及設備,司法支出,4.16.5.1
2009,3405429800,390000,無細項,司法院主管,臺灣士林地方法院,第一預備金,司法支出,4.16.6
2009,3405430100,989813000,無細項,司法院主管,臺灣板橋地方法院,一般行政,司法支出,4.17.1
2009,3405431000,117839000,無細項,司法院主管,臺灣板橋地方法院,審判業務,司法支出,4.17.2
2009,3405431200,9092000,無細項,司法院主管,臺灣板橋地方法院,少年事件處理,司法支出,4.17.3
2009,3405431400,819000,無細項,司法院主管,臺灣板橋地方法院,公證及提存事件處理,司法支出,4.17.4
2009,3405439000,1052000,交通及運輸設備,司法院主管,臺灣板橋地方法院,一般建築及設備,司法支出,4.17.5.1
2009,3405439800,561000,無細項,司法院主管,臺灣板橋地方法院,第一預備金,司法支出,4.17.6
2009,3405470100,695358000,無細項,司法院主管,臺灣桃園地方法院,一般行政,司法支出,4.18.1
2009,3405471000,97762000,無細項,司法院主管,臺灣桃園地方法院,審判業務,司法支出,4.18.2
2009,3405471200,8636000,無細項,司法院主管,臺灣桃園地方法院,少年事件處理,司法支出,4.18.3
2009,3405471400,1515000,無細項,司法院主管,臺灣桃園地方法院,公證及提存事件處理,司法支出,4.18.4
2009,3405478500,0,無細項,司法院主管,臺灣桃園地方法院,司法機關擴遷建計畫,司法支出,4.18.5
2009,3405479000,2329000,交通及運輸設備,司法院主管,臺灣桃園地方法院,一般建築及設備,司法支出,4.18.6.1
2009,3405479800,340000,無細項,司法院主管,臺灣桃園地方法院,第一預備金,司法支出,4.18.7
2009,3405480100,363729000,無細項,司法院主管,臺灣新竹地方法院,一般行政,司法支出,4.19.1
2009,3405481000,38038000,無細項,司法院主管,臺灣新竹地方法院,審判業務,司法支出,4.19.2
2009,3405481200,6032000,無細項,司法院主管,臺灣新竹地方法院,少年事件處理,司法支出,4.19.3
2009,3405481400,441000,無細項,司法院主管,臺灣新竹地方法院,公證及提存事件處理,司法支出,4.19.4
2009,3405489000,322000,交通及運輸設備,司法院主管,臺灣新竹地方法院,一般建築及設備,司法支出,4.19.5.1
2009,3405489800,335000,無細項,司法院主管,臺灣新竹地方法院,第一預備金,司法支出,4.19.6
2009,3405490100,250302000,無細項,司法院主管,臺灣苗栗地方法院,一般行政,司法支出,4.20.1
2009,3405491000,26559000,無細項,司法院主管,臺灣苗栗地方法院,審判業務,司法支出,4.20.2
2009,3405491200,3911000,無細項,司法院主管,臺灣苗栗地方法院,少年事件處理,司法支出,4.20.3
2009,3405491400,300000,無細項,司法院主管,臺灣苗栗地方法院,公證及提存事件處理,司法支出,4.20.4
2009,3405499000,149215000,土地購置,司法院主管,臺灣苗栗地方法院,一般建築及設備,司法支出,4.20.5.1
2009,3405499800,527000,無細項,司法院主管,臺灣苗栗地方法院,第一預備金,司法支出,4.20.6
2009,3405500100,1052056000,無細項,司法院主管,臺灣臺中地方法院,一般行政,司法支出,4.21.1
2009,3405501000,119507000,無細項,司法院主管,臺灣臺中地方法院,審判業務,司法支出,4.21.2
2009,3405501200,11036000,無細項,司法院主管,臺灣臺中地方法院,少年事件處理,司法支出,4.21.3
2009,3405501400,1544000,無細項,司法院主管,臺灣臺中地方法院,公證及提存事件處理,司法支出,4.21.4
2009,3405509000,1132000,交通及運輸設備,司法院主管,臺灣臺中地方法院,一般建築及設備,司法支出,4.21.5.1
2009,3405509800,708000,無細項,司法院主管,臺灣臺中地方法院,第一預備金,司法支出,4.21.6
2009,3405510100,236438000,無細項,司法院主管,臺灣南投地方法院,一般行政,司法支出,4.22.1
2009,3405511000,26396000,無細項,司法院主管,臺灣南投地方法院,審判業務,司法支出,4.22.2
2009,3405511200,5059000,無細項,司法院主管,臺灣南投地方法院,少年事件處理,司法支出,4.22.3
2009,3405511400,507000,無細項,司法院主管,臺灣南投地方法院,公證及提存事件處理,司法支出,4.22.4
2009,3405519000,0,營建工程,司法院主管,臺灣南投地方法院,一般建築及設備,司法支出,4.22.5.1
2009,3405519800,513000,無細項,司法院主管,臺灣南投地方法院,第一預備金,司法支出,4.22.6
2009,3405520100,450838000,無細項,司法院主管,臺灣彰化地方法院,一般行政,司法支出,4.23.1
2009,3405521000,51460000,無細項,司法院主管,臺灣彰化地方法院,審判業務,司法支出,4.23.2
2009,3405521200,6229000,無細項,司法院主管,臺灣彰化地方法院,少年事件處理,司法支出,4.23.3
2009,3405521400,453000,無細項,司法院主管,臺灣彰化地方法院,公證及提存事件處理,司法支出,4.23.4
2009,3405529000,2180000,交通及運輸設備,司法院主管,臺灣彰化地方法院,一般建築及設備,司法支出,4.23.5.1
2009,3405529800,283000,無細項,司法院主管,臺灣彰化地方法院,第一預備金,司法支出,4.23.6
2009,3405530100,310991000,無細項,司法院主管,臺灣雲林地方法院,一般行政,司法支出,4.24.1
2009,3405531000,38504000,無細項,司法院主管,臺灣雲林地方法院,審判業務,司法支出,4.24.2
2009,3405531200,5251000,無細項,司法院主管,臺灣雲林地方法院,少年事件處理,司法支出,4.24.3
2009,3405531400,267000,無細項,司法院主管,臺灣雲林地方法院,公證及提存事件處理,司法支出,4.24.4
2009,3405539000,706000,交通及運輸設備,司法院主管,臺灣雲林地方法院,一般建築及設備,司法支出,4.24.5.1
2009,3405539800,263000,無細項,司法院主管,臺灣雲林地方法院,第一預備金,司法支出,4.24.6
2009,3405540100,358040000,無細項,司法院主管,臺灣嘉義地方法院,一般行政,司法支出,4.25.1
2009,3405541000,42075000,無細項,司法院主管,臺灣嘉義地方法院,審判業務,司法支出,4.25.2
2009,3405541200,4664000,無細項,司法院主管,臺灣嘉義地方法院,少年事件處理,司法支出,4.25.3
2009,3405541400,603000,無細項,司法院主管,臺灣嘉義地方法院,公證及提存事件處理,司法支出,4.25.4
2009,3405549000,0,交通及運輸設備,司法院主管,臺灣嘉義地方法院,一般建築及設備,司法支出,4.25.5.1
2009,3405549800,258000,無細項,司法院主管,臺灣嘉義地方法院,第一預備金,司法支出,4.25.6
2009,3405560100,737913000,無細項,司法院主管,臺灣臺南地方法院,一般行政,司法支出,4.26.1
2009,3405561000,97943000,無細項,司法院主管,臺灣臺南地方法院,審判業務,司法支出,4.26.2
2009,3405561200,7152000,無細項,司法院主管,臺灣臺南地方法院,少年事件處理,司法支出,4.26.3
2009,3405561400,1292000,無細項,司法院主管,臺灣臺南地方法院,公證及提存事件處理,司法支出,4.26.4
2009,3405569000,2100000,營建工程,司法院主管,臺灣臺南地方法院,一般建築及設備,司法支出,4.26.5.1
2009,3405569800,456000,無細項,司法院主管,臺灣臺南地方法院,第一預備金,司法支出,4.26.6
2009,3405580100,1083184000,無細項,司法院主管,臺灣高雄地方法院,一般行政,司法支出,4.27.1
2009,3405581000,149767000,無細項,司法院主管,臺灣高雄地方法院,審判業務,司法支出,4.27.2
2009,3405581400,2594000,無細項,司法院主管,臺灣高雄地方法院,公證及提存事件處理,司法支出,4.27.3
2009,3405588500,0,無細項,司法院主管,臺灣高雄地方法院,司法機關擴遷建計畫,司法支出,4.27.4
2009,3405589000,2066000,交通及運輸設備,司法院主管,臺灣高雄地方法院,一般建築及設備,司法支出,4.27.5.1
2009,3405589800,791000,無細項,司法院主管,臺灣高雄地方法院,第一預備金,司法支出,4.27.6
2009,3405590100,390298000,無細項,司法院主管,臺灣屏東地方法院,一般行政,司法支出,4.28.1
2009,3405591000,43887000,無細項,司法院主管,臺灣屏東地方法院,審判業務,司法支出,4.28.2
2009,3405591200,8392000,無細項,司法院主管,臺灣屏東地方法院,少年事件處理,司法支出,4.28.3
2009,3405591400,763000,無細項,司法院主管,臺灣屏東地方法院,公證及提存事件處理,司法支出,4.28.4
2009,3405599000,206000,交通及運輸設備,司法院主管,臺灣屏東地方法院,一般建築及設備,司法支出,4.28.5.1
2009,3405599800,280000,無細項,司法院主管,臺灣屏東地方法院,第一預備金,司法支出,4.28.6
2009,3405600100,184860000,無細項,司法院主管,臺灣臺東地方法院,一般行政,司法支出,4.29.1
2009,3405601000,15792000,無細項,司法院主管,臺灣臺東地方法院,審判業務,司法支出,4.29.2
2009,3405601200,3951000,無細項,司法院主管,臺灣臺東地方法院,少年事件處理,司法支出,4.29.3
2009,3405601400,251000,無細項,司法院主管,臺灣臺東地方法院,公證及提存事件處理,司法支出,4.29.4
2009,3405609000,2752000,交通及運輸設備,司法院主管,臺灣臺東地方法院,一般建築及設備,司法支出,4.29.5.1
2009,3405609800,133000,無細項,司法院主管,臺灣臺東地方法院,第一預備金,司法支出,4.29.6
2009,3405610100,229202000,無細項,司法院主管,臺灣花蓮地方法院,一般行政,司法支出,4.30.1
2009,3405611000,23201000,無細項,司法院主管,臺灣花蓮地方法院,審判業務,司法支出,4.30.2
2009,3405611200,9336000,無細項,司法院主管,臺灣花蓮地方法院,少年事件處理,司法支出,4.30.3
2009,3405611400,252000,無細項,司法院主管,臺灣花蓮地方法院,公證及提存事件處理,司法支出,4.30.4
2009,3405619000,1180000,交通及運輸設備,司法院主管,臺灣花蓮地方法院,一般建築及設備,司法支出,4.30.5.1
2009,3405619800,162000,無細項,司法院主管,臺灣花蓮地方法院,第一預備金,司法支出,4.30.6
2009,3405620100,211841000,無細項,司法院主管,臺灣宜蘭地方法院,一般行政,司法支出,4.31.1
2009,3405621000,23093000,無細項,司法院主管,臺灣宜蘭地方法院,審判業務,司法支出,4.31.2
2009,3405621200,4664000,無細項,司法院主管,臺灣宜蘭地方法院,少年事件處理,司法支出,4.31.3
2009,3405621400,199000,無細項,司法院主管,臺灣宜蘭地方法院,公證及提存事件處理,司法支出,4.31.4
2009,3405629000,1372000,交通及運輸設備,司法院主管,臺灣宜蘭地方法院,一般建築及設備,司法支出,4.31.5.1
2009,3405629800,153000,無細項,司法院主管,臺灣宜蘭地方法院,第一預備金,司法支出,4.31.6
2009,3405630100,266647000,無細項,司法院主管,臺灣基隆地方法院,一般行政,司法支出,4.32.1
2009,3405631000,28780000,無細項,司法院主管,臺灣基隆地方法院,審判業務,司法支出,4.32.2
2009,3405631200,3648000,無細項,司法院主管,臺灣基隆地方法院,少年事件處理,司法支出,4.32.3
2009,3405631400,537000,無細項,司法院主管,臺灣基隆地方法院,公證及提存事件處理,司法支出,4.32.4
2009,3405639000,3316000,交通及運輸設備,司法院主管,臺灣基隆地方法院,一般建築及設備,司法支出,4.32.5.1
2009,3405639800,196000,無細項,司法院主管,臺灣基隆地方法院,第一預備金,司法支出,4.32.6
2009,3405640100,102994000,無細項,司法院主管,臺灣澎湖地方法院,一般行政,司法支出,4.33.1
2009,3405641000,5437000,無細項,司法院主管,臺灣澎湖地方法院,審判業務,司法支出,4.33.2
2009,3405641200,626000,無細項,司法院主管,臺灣澎湖地方法院,少年事件處理,司法支出,4.33.3
2009,3405641400,245000,無細項,司法院主管,臺灣澎湖地方法院,公證及提存事件處理,司法支出,4.33.4
2009,3405649000,40000,交通及運輸設備,司法院主管,臺灣澎湖地方法院,一般建築及設備,司法支出,4.33.5.1
2009,3405649800,89000,無細項,司法院主管,臺灣澎湖地方法院,第一預備金,司法支出,4.33.6
2009,3405800100,153506000,無細項,司法院主管,臺灣高雄少年法院,一般行政,司法支出,4.34.1
2009,3405801200,21065000,無細項,司法院主管,臺灣高雄少年法院,少年事件處理,司法支出,4.34.2
2009,3405809000,0,交通及運輸設備,司法院主管,臺灣高雄少年法院,一般建築及設備,司法支出,4.34.3.1
2009,3405809800,966000,無細項,司法院主管,臺灣高雄少年法院,第一預備金,司法支出,4.34.4
2009,3405900100,25978000,無細項,司法院主管,福建高等法院金門分院,一般行政,司法支出,4.35.1
2009,3405901000,2307000,無細項,司法院主管,福建高等法院金門分院,審判業務,司法支出,4.35.2
2009,3405909000,0,其他設備,司法院主管,福建高等法院金門分院,一般建築及設備,司法支出,4.35.3.1
2009,3405909800,28000,無細項,司法院主管,福建高等法院金門分院,第一預備金,司法支出,4.35.4
2009,3405910100,73963000,無細項,司法院主管,福建金門地方法院,一般行政,司法支出,4.36.1
2009,3405911000,3892000,無細項,司法院主管,福建金門地方法院,審判業務,司法支出,4.36.2
2009,3405911200,854000,無細項,司法院主管,福建金門地方法院,少年事件處理,司法支出,4.36.3
2009,3405911400,92000,無細項,司法院主管,福建金門地方法院,公證及提存事件處理,司法支出,4.36.4
2009,3405919000,485000,其他設備,司法院主管,福建金門地方法院,一般建築及設備,司法支出,4.36.5.1
2009,3405919800,67000,無細項,司法院主管,福建金門地方法院,第一預備金,司法支出,4.36.6
2009,3405930100,20904000,無細項,司法院主管,福建連江地方法院,一般行政,司法支出,4.37.1
2009,3405931000,1425000,無細項,司法院主管,福建連江地方法院,審判業務,司法支出,4.37.2
2009,3405931200,205000,無細項,司法院主管,福建連江地方法院,少年事件處理,司法支出,4.37.3
2009,3405931400,27000,無細項,司法院主管,福建連江地方法院,公證及提存事件處理,司法支出,4.37.4
2009,3405939000,40000,交通及運輸設備,司法院主管,福建連江地方法院,一般建築及設備,司法支出,4.37.5.1
2009,3405939800,28000,無細項,司法院主管,福建連江地方法院,第一預備金,司法支出,4.37.6
2009,3506010100,351933000,無細項,考試院主管,考試院,一般行政,考試支出,5.1.1
2009,3506011200,4243000,無細項,考試院主管,考試院,議事業務,考試支出,5.1.2
2009,3506011300,1946000,無細項,考試院主管,考試院,法制業務,考試支出,5.1.3
2009,3506011400,14953000,無細項,考試院主管,考試院,施政業務及督導,考試支出,5.1.4
2009,3506019000,2058000,交通及運輸設備,考試院主管,考試院,一般建築及設備,考試支出,5.1.5.1
2009,3506019800,1050000,無細項,考試院主管,考試院,第一預備金,考試支出,5.1.6
2009,3506100100,291951000,無細項,考試院主管,考選部,一般行政,考試支出,5.2.1
2009,3506101000,556560000,無細項,考試院主管,考選部,考試業務,考試支出,5.2.2
2009,3506101400,21082000,試題研編及審查,考試院主管,考選部,考試業務研究改進,考試支出,5.2.3.1
2009,3506109000,0,營建工程,考試院主管,考選部,一般建築及設備,考試支出,5.2.4.1
2009,3506109800,784000,無細項,考試院主管,考選部,第一預備金,考試支出,5.2.5
2009,3506200100,387944000,無細項,考試院主管,銓敘部,一般行政,考試支出,5.3.1
2009,3506200200,4877000,人事法制研究改進,考試院主管,銓敘部,人事法制及銓敘,考試支出,5.3.2.1
2009,3506209800,776000,無細項,考試院主管,銓敘部,第一預備金,考試支出,5.3.3
2009,6106200300,215770000,無細項,考試院主管,銓敘部,公務人員保險管理及監理,社會保險支出,5.3.4
2009,6306205800,58326000,無細項,考試院主管,銓敘部,早期退休公教人員生活困難照護金,福利服務支出,5.3.5
2009,7606205300,18938524000,無細項,考試院主管,銓敘部,公務人員退休撫卹給付,退休撫卹給付支出,5.3.6
2009,7706200600,2826000,公務人員退休撫卹管理,考試院主管,銓敘部,退休撫卹業務,退休撫卹業務支出,5.3.7.1
2009,3506300100,113825000,無細項,考試院主管,公務人員保障暨培訓委員會,一般行政,考試支出,5.4.1
2009,3506301100,2509000,保障業務,考試院主管,公務人員保障暨培訓委員會,保障暨培訓,考試支出,5.4.2.1
2009,3506309800,500000,無細項,考試院主管,公務人員保障暨培訓委員會,第一預備金,考試支出,5.4.3
2009,3506400100,115178000,無細項,考試院主管,國家文官培訓所,一般行政,考試支出,5.5.1
2009,3506401100,112043000,無細項,考試院主管,國家文官培訓所,國家文官培訓業務,考試支出,5.5.2
2009,3506409000,0,營建工程,考試院主管,國家文官培訓所,一般建築及設備,考試支出,5.5.3.1
2009,3506409800,540000,無細項,考試院主管,國家文官培訓所,第一預備金,考試支出,5.5.4
2009,7706500100,37391000,無細項,考試院主管,公務人員退休撫卹基金監理委員會,一般行政,退休撫卹業務支出,5.6.1
2009,7706502100,1722000,無細項,考試院主管,公務人員退休撫卹基金監理委員會,退撫基金監理,退休撫卹業務支出,5.6.2
2009,7706509800,100000,無細項,考試院主管,公務人員退休撫卹基金監理委員會,第一預備金,退休撫卹業務支出,5.6.3
2009,7706600100,108544000,無細項,考試院主管,公務人員退休撫卹基金管理委員會,一般行政,退休撫卹業務支出,5.7.1
2009,7706600600,21154000,無細項,考試院主管,公務人員退休撫卹基金管理委員會,退撫基金管理,退休撫卹業務支出,5.7.2
2009,7706609800,300000,無細項,考試院主管,公務人員退休撫卹基金管理委員會,第一預備金,退休撫卹業務支出,5.7.3
2009,3607010100,655790000,無細項,監察院主管,監察院,一般行政,監察支出,6.1.1
2009,3607010300,11392000,無細項,監察院主管,監察院,議事業務,監察支出,6.1.2
2009,3607010900,25000000,無細項,監察院主管,監察院,調查巡察業務,監察支出,6.1.3
2009,3607011200,17500000,無細項,監察院主管,監察院,財產申報業務,監察支出,6.1.4
2009,3607019000,18815000,營建工程,監察院主管,監察院,一般建築及設備,監察支出,6.1.5.1
2009,3607019800,922000,無細項,監察院主管,監察院,第一預備金,監察支出,6.1.6
2009,3607100100,1095251000,無細項,監察院主管,審計部,一般行政,監察支出,6.2.1
2009,3607101000,31305000,無細項,監察院主管,審計部,中央政府審計,監察支出,6.2.2
2009,3607102000,16309000,無細項,監察院主管,審計部,縣市地方審計,監察支出,6.2.3
2009,3607109000,0,土地購置,監察院主管,審計部,一般建築及設備,監察支出,6.2.4.1
2009,3607109800,3375000,無細項,監察院主管,審計部,第一預備金,監察支出,6.2.5
2009,3607600100,69257000,無細項,監察院主管,審計部臺北市審計處,一般行政,監察支出,6.3.1
2009,3607601000,2021000,無細項,監察院主管,審計部臺北市審計處,審計業務,監察支出,6.3.2
2009,3607609800,136000,無細項,監察院主管,審計部臺北市審計處,第一預備金,監察支出,6.3.3
2009,3607700100,63885000,無細項,監察院主管,審計部高雄市審計處,一般行政,監察支出,6.4.1
2009,3607701000,1308000,無細項,監察院主管,審計部高雄市審計處,審計業務,監察支出,6.4.2
2009,3607709800,102000,無細項,監察院主管,審計部高雄市審計處,第一預備金,監察支出,6.4.3
2009,3708010100,1145077000,無細項,內政部主管,內政部,一般行政,民政支出,7.1.1
2009,3708011000,1330628000,無細項,內政部主管,內政部,民政業務,民政支出,7.1.2
2009,3708011500,154198000,無細項,內政部主管,內政部,戶政業務,民政支出,7.1.3
2009,3708012500,380376000,測量及方域,內政部主管,內政部,地政業務,民政支出,7.1.4.1
2009,3708012700,1036049000,無細項,內政部主管,內政部,土地測量,民政支出,7.1.5
2009,3708012800,211448000,無細項,內政部主管,內政部,土地開發,民政支出,7.1.6
2009,3708013000,350513000,無細項,內政部主管,內政部,內政資訊業務,民政支出,7.1.7
2009,3708019000,1140000,交通及運輸設備,內政部主管,內政部,一般建築及設備,民政支出,7.1.8.1
2009,3708019800,28603000,無細項,內政部主管,內政部,第一預備金,民政支出,7.1.9
2009,6108013700,61975814000,無細項,內政部主管,內政部,社會保險業務,社會保險支出,7.1.10
2009,6108018100,0,國民年金保險基金,內政部主管,內政部,非營業特種基金,社會保險支出,7.1.11.1
2009,6208013800,1770268000,無細項,內政部主管,內政部,社會救助業務,社會救助支出,7.1.12
2009,6308013500,66313000,無細項,內政部主管,內政部,社會行政業務,福利服務支出,7.1.13
2009,6308013600,25073726000,無細項,內政部主管,內政部,社會福利服務業務,福利服務支出,7.1.14
2009,5608112000,605270000,無細項,內政部主管,營建署及所屬,公園規劃業務,農業支出,7.2.1
2009,5608113000,793452000,墾丁國家公園經營管理,內政部主管,營建署及所屬,國家公園經營管理,農業支出,7.2.2.1
2009,5708110100,1148482000,無細項,內政部主管,營建署及所屬,一般行政,工業支出,7.2.3
2009,5708111000,18379376000,無細項,內政部主管,營建署及所屬,營建業務,工業支出,7.2.4
2009,5708112100,500399000,無細項,內政部主管,營建署及所屬,區域及都市規劃業務,工業支出,7.2.5
2009,5708119000,3000000,營建工程,內政部主管,營建署及所屬,一般建築及設備,工業支出,7.2.6.1
2009,5708119800,3176000,無細項,內政部主管,營建署及所屬,第一預備金,工業支出,7.2.7
2009,5808115500,11593520000,無細項,內政部主管,營建署及所屬,道路建設及養護,交通支出,7.2.8
2009,7108114000,13032798000,無細項,內政部主管,營建署及所屬,下水道管理業務,環境保護支出,7.2.9
2009,7308118100,100000000,營建建設基金,內政部主管,營建署及所屬,非營業特種基金,社區發展支出,7.2.10.1
2009,3708210100,15341020000,無細項,內政部主管,警政署及所屬,一般行政,民政支出,7.3.1
2009,3708211000,1252793000,無細項,內政部主管,警政署及所屬,警政業務,民政支出,7.3.2
2009,3708211200,340471000,無細項,內政部主管,警政署及所屬,警務管理,民政支出,7.3.3
2009,3708211300,513743000,無細項,內政部主管,警政署及所屬,保安警察業務,民政支出,7.3.4
2009,3708211400,327987000,無細項,內政部主管,警政署及所屬,國道警察業務,民政支出,7.3.5
2009,3708211500,1048185000,無細項,內政部主管,警政署及所屬,刑事警察業務,民政支出,7.3.6
2009,3708211600,1213417000,無細項,內政部主管,警政署及所屬,初級警察教育,民政支出,7.3.7
2009,3708219000,43244000,土地購置,內政部主管,警政署及所屬,一般建築及設備,民政支出,7.3.8.1
2009,3708219800,49200000,無細項,內政部主管,警政署及所屬,第一預備金,民政支出,7.3.9
2009,3708410100,536956000,無細項,內政部主管,中央警察大學,一般行政,民政支出,7.4.1
2009,3708410200,551305000,無細項,內政部主管,中央警察大學,高級警察教育,民政支出,7.4.2
2009,3708419800,1459000,無細項,內政部主管,中央警察大學,第一預備金,民政支出,7.4.3
2009,3708510100,434267000,無細項,內政部主管,消防署及所屬,一般行政,民政支出,7.5.1
2009,3708511000,1389948000,無細項,內政部主管,消防署及所屬,消防救災業務,民政支出,7.5.2
2009,3708512000,242068000,無細項,內政部主管,消防署及所屬,港務消防業務,民政支出,7.5.3
2009,3708519000,3700000,交通及運輸設備,內政部主管,消防署及所屬,一般建築及設備,民政支出,7.5.4.1
2009,3708519800,1620000,無細項,內政部主管,消防署及所屬,第一預備金,民政支出,7.5.5
2009,3708550100,193813000,無細項,內政部主管,役政署,一般行政,民政支出,7.6.1
2009,3708551000,3905500000,無細項,內政部主管,役政署,役政業務,民政支出,7.6.2
2009,3708559800,2000000,無細項,內政部主管,役政署,第一預備金,民政支出,7.6.3
2009,3708580100,2846855000,無細項,內政部主管,入出國及移民署,一般行政,民政支出,7.7.1
2009,3708581100,1001790000,無細項,內政部主管,入出國及移民署,入出國及移民管理業務,民政支出,7.7.2
2009,3708589000,0,營建工程,內政部主管,入出國及移民署,一般建築及設備,民政支出,7.7.3.1
2009,3708589800,2000000,無細項,內政部主管,入出國及移民署,第一預備金,民政支出,7.7.4
2009,5208610100,85430000,無細項,內政部主管,建築研究所,一般行政,科學支出,7.8.1
2009,5208615500,492510000,無細項,內政部主管,建築研究所,建築研究業務,科學支出,7.8.2
2009,5208619800,180000,無細項,內政部主管,建築研究所,第一預備金,科學支出,7.8.3
2009,3708650100,397297000,無細項,內政部主管,空中勤務總隊,一般行政,民政支出,7.9.1
2009,3708651000,567568000,無細項,內政部主管,空中勤務總隊,空中勤務業務,民政支出,7.9.2
2009,3708659000,44801000,交通及運輸設備,內政部主管,空中勤務總隊,一般建築及設備,民政支出,7.9.3.1
2009,6308710100,59281000,無細項,內政部主管,兒童局,一般行政,福利服務支出,7.10.1
2009,6308716500,6093461000,無細項,內政部主管,兒童局,兒童及少年福利業務,福利服務支出,7.10.2
2009,6308719800,270000,無細項,內政部主管,兒童局,第一預備金,福利服務支出,7.10.3
2009,3911010100,7625514000,無細項,外交部主管,外交部,一般行政,外交支出,8.1.1
2009,3911011000,153052000,外交業務管理,外交部主管,外交部,外交業務,外交支出,8.1.2.1
2009,3911011300,3169888000,無細項,外交部主管,外交部,駐外機構業務,外交支出,8.1.3
2009,3911011400,1560368000,無細項,外交部主管,外交部,國際會議及交流,外交支出,8.1.4
2009,3911011500,13075007000,無細項,外交部主管,外交部,國際合作,外交支出,8.1.5
2009,3911016100,307174000,無細項,外交部主管,外交部,國際關懷與救助,外交支出,8.1.6
2009,3911019000,176286000,營建工程,外交部主管,外交部,一般建築及設備,外交支出,8.1.7.1
2009,3911019800,31527000,無細項,外交部主管,外交部,第一預備金,外交支出,8.1.8
2009,391101A000,3851949000,無細項,外交部主管,外交部,外交支出機密預算,外交支出,8.1.9
2009,3911100100,190304000,無細項,外交部主管,領事事務局,一般行政,外交支出,8.2.1
2009,3911101000,721271000,無細項,外交部主管,領事事務局,領事事務管理,外交支出,8.2.2
2009,3911109000,4880000,其他設備,外交部主管,領事事務局,一般建築及設備,外交支出,8.2.3.1
2009,3911109800,1500000,無細項,外交部主管,領事事務局,第一預備金,外交支出,8.2.4
2009,3911201000,49892000,外交領事人員訓練,外交部主管,外交領事人員講習所,外交領事人員講習,外交支出,8.3.1.1
2009,3911209800,125000,無細項,外交部主管,外交領事人員講習所,第一預備金,外交支出,8.3.2
2009,4614010100,753686000,無細項,國防部主管,國防部,一般行政,國防支出,9.1.1
2009,4614020100,3833362000,無細項,國防部主管,國防部所屬,軍事行政,國防支出,9.2.1
2009,4614020200,528356000,無細項,國防部主管,國防部所屬,情報行政,國防支出,9.2.2
2009,4614021200,6970972000,無細項,國防部主管,國防部所屬,教育訓練業務,國防支出,9.2.3
2009,4614021400,73368925000,無細項,國防部主管,國防部所屬,後勤及通資業務,國防支出,9.2.4
2009,4614021500,30017946000,無細項,國防部主管,國防部所屬,一般裝備,國防支出,9.2.5
2009,4614021900,126943787000,無細項,國防部主管,國防部所屬,軍事人員,國防支出,9.2.6
2009,4614029000,1577666000,土地購置,國防部主管,國防部所屬,一般建築及設備,國防支出,9.2.7.1
2009,4614029800,2100000000,無細項,國防部主管,國防部所屬,第一預備金,國防支出,9.2.8
2009,461402B000,52719461000,無細項,國防部主管,國防部所屬,國防支出(機密計畫),國防支出,9.2.9
2009,521402C000,7473745000,無細項,國防部主管,國防部所屬,科學支出(機密計畫),科學支出,9.2.10
