year,code,amount,name,topname,depname,depcat,cat,ref
2012,3405329000,731000,交通及運輸設備,司法院主管,臺灣高等法院臺南分院,一般建築及設備,司法支出,4.12.3.1
2012,3405329800,466000,無細項,司法院主管,臺灣高等法院臺南分院,第一預備金,司法支出,4.12.4
2012,3405330100,444357000,無細項,司法院主管,臺灣高等法院高雄分院,一般行政,司法支出,4.13.1
2012,3405331000,17005000,無細項,司法院主管,臺灣高等法院高雄分院,審判業務,司法支出,4.13.2
2012,3405339000,91000,交通及運輸設備,司法院主管,臺灣高等法院高雄分院,一般建築及設備,司法支出,4.13.3.1
2012,3405339800,385000,無細項,司法院主管,臺灣高等法院高雄分院,第一預備金,司法支出,4.13.4
2012,3405340100,144607000,無細項,司法院主管,臺灣高等法院花蓮分院,一般行政,司法支出,4.14.1
2012,3405341000,7215000,無細項,司法院主管,臺灣高等法院花蓮分院,審判業務,司法支出,4.14.2
2012,3405349000,1216000,其他設備,司法院主管,臺灣高等法院花蓮分院,一般建築及設備,司法支出,4.14.3.1
2012,3405349800,127000,無細項,司法院主管,臺灣高等法院花蓮分院,第一預備金,司法支出,4.14.4
2012,3405410100,1429180000,無細項,司法院主管,臺灣臺北地方法院,一般行政,司法支出,4.15.1
2012,3405411000,127070000,無細項,司法院主管,臺灣臺北地方法院,審判業務,司法支出,4.15.2
2012,3405411200,8108000,無細項,司法院主管,臺灣臺北地方法院,少年事件處理,司法支出,4.15.3
2012,3405411400,2854000,無細項,司法院主管,臺灣臺北地方法院,公證及提存事件處理,司法支出,4.15.4
2012,3405419000,4622000,交通及運輸設備,司法院主管,臺灣臺北地方法院,一般建築及設備,司法支出,4.15.5.1
2012,3405419800,1223000,無細項,司法院主管,臺灣臺北地方法院,第一預備金,司法支出,4.15.6
2012,3405420100,604845000,無細項,司法院主管,臺灣士林地方法院,一般行政,司法支出,4.16.1
2012,3405421000,75445000,無細項,司法院主管,臺灣士林地方法院,審判業務,司法支出,4.16.2
2012,3405421200,7859000,無細項,司法院主管,臺灣士林地方法院,少年事件處理,司法支出,4.16.3
2012,3405421400,882000,無細項,司法院主管,臺灣士林地方法院,公證及提存事件處理,司法支出,4.16.4
2012,3405429000,2950000,交通及運輸設備,司法院主管,臺灣士林地方法院,一般建築及設備,司法支出,4.16.5.1
2012,3405429800,390000,無細項,司法院主管,臺灣士林地方法院,第一預備金,司法支出,4.16.6
2012,3405430100,1059499000,無細項,司法院主管,臺灣板橋地方法院,一般行政,司法支出,4.17.1
2012,3405431000,115673000,無細項,司法院主管,臺灣板橋地方法院,審判業務,司法支出,4.17.2
2012,3405431200,8325000,無細項,司法院主管,臺灣板橋地方法院,少年事件處理,司法支出,4.17.3
2012,3405431400,819000,無細項,司法院主管,臺灣板橋地方法院,公證及提存事件處理,司法支出,4.17.4
2012,3405439000,3855000,交通及運輸設備,司法院主管,臺灣板橋地方法院,一般建築及設備,司法支出,4.17.5.1
2012,3405439800,561000,無細項,司法院主管,臺灣板橋地方法院,第一預備金,司法支出,4.17.6
2012,3405470100,781760000,無細項,司法院主管,臺灣桃園地方法院,一般行政,司法支出,4.18.1
2012,3405471000,95716000,無細項,司法院主管,臺灣桃園地方法院,審判業務,司法支出,4.18.2
2012,3405471200,13212000,無細項,司法院主管,臺灣桃園地方法院,少年事件處理,司法支出,4.18.3
2012,3405471400,1434000,無細項,司法院主管,臺灣桃園地方法院,公證及提存事件處理,司法支出,4.18.4
2012,3405478500,17242000,無細項,司法院主管,臺灣桃園地方法院,司法機關擴遷建計畫,司法支出,4.18.5
2012,3405479000,1959000,交通及運輸設備,司法院主管,臺灣桃園地方法院,一般建築及設備,司法支出,4.18.6.1
2012,3405479800,340000,無細項,司法院主管,臺灣桃園地方法院,第一預備金,司法支出,4.18.7
2012,3405480100,401778000,無細項,司法院主管,臺灣新竹地方法院,一般行政,司法支出,4.19.1
2012,3405481000,38841000,無細項,司法院主管,臺灣新竹地方法院,審判業務,司法支出,4.19.2
2012,3405481200,4374000,無細項,司法院主管,臺灣新竹地方法院,少年事件處理,司法支出,4.19.3
2012,3405481400,441000,無細項,司法院主管,臺灣新竹地方法院,公證及提存事件處理,司法支出,4.19.4
2012,3405488500,89813000,無細項,司法院主管,臺灣新竹地方法院,司法機關擴遷建計畫,司法支出,4.19.5
2012,3405489000,2796000,交通及運輸設備,司法院主管,臺灣新竹地方法院,一般建築及設備,司法支出,4.19.6.1
2012,3405489800,335000,無細項,司法院主管,臺灣新竹地方法院,第一預備金,司法支出,4.19.7
2012,3405490100,270954000,無細項,司法院主管,臺灣苗栗地方法院,一般行政,司法支出,4.20.1
2012,3405491000,25462000,無細項,司法院主管,臺灣苗栗地方法院,審判業務,司法支出,4.20.2
2012,3405491200,4193000,無細項,司法院主管,臺灣苗栗地方法院,少年事件處理,司法支出,4.20.3
2012,3405491400,300000,無細項,司法院主管,臺灣苗栗地方法院,公證及提存事件處理,司法支出,4.20.4
2012,3405499000,590000,交通及運輸設備,司法院主管,臺灣苗栗地方法院,一般建築及設備,司法支出,4.20.5.1
2012,3405499800,527000,無細項,司法院主管,臺灣苗栗地方法院,第一預備金,司法支出,4.20.6
2012,3405500100,1148656000,無細項,司法院主管,臺灣臺中地方法院,一般行政,司法支出,4.21.1
2012,3405501000,115327000,無細項,司法院主管,臺灣臺中地方法院,審判業務,司法支出,4.21.2
2012,3405501200,9034000,無細項,司法院主管,臺灣臺中地方法院,少年事件處理,司法支出,4.21.3
2012,3405501400,1544000,無細項,司法院主管,臺灣臺中地方法院,公證及提存事件處理,司法支出,4.21.4
2012,3405509000,2438000,交通及運輸設備,司法院主管,臺灣臺中地方法院,一般建築及設備,司法支出,4.21.5.1
2012,3405509800,708000,無細項,司法院主管,臺灣臺中地方法院,第一預備金,司法支出,4.21.6
2012,3405510100,262428000,無細項,司法院主管,臺灣南投地方法院,一般行政,司法支出,4.22.1
2012,3405511000,25075000,無細項,司法院主管,臺灣南投地方法院,審判業務,司法支出,4.22.2
2012,3405511200,5059000,無細項,司法院主管,臺灣南投地方法院,少年事件處理,司法支出,4.22.3
2012,3405511400,507000,無細項,司法院主管,臺灣南投地方法院,公證及提存事件處理,司法支出,4.22.4
2012,3405519000,4440000,交通及運輸設備,司法院主管,臺灣南投地方法院,一般建築及設備,司法支出,4.22.5.1
2012,3405519800,513000,無細項,司法院主管,臺灣南投地方法院,第一預備金,司法支出,4.22.6
2012,3405520100,499284000,無細項,司法院主管,臺灣彰化地方法院,一般行政,司法支出,4.23.1
2012,3405521000,48250000,無細項,司法院主管,臺灣彰化地方法院,審判業務,司法支出,4.23.2
2012,3405521200,4687000,無細項,司法院主管,臺灣彰化地方法院,少年事件處理,司法支出,4.23.3
2012,3405521400,453000,無細項,司法院主管,臺灣彰化地方法院,公證及提存事件處理,司法支出,4.23.4
2012,3405528500,132540000,無細項,司法院主管,臺灣彰化地方法院,司法機關擴遷建計畫,司法支出,4.23.5
2012,3405529000,1833000,交通及運輸設備,司法院主管,臺灣彰化地方法院,一般建築及設備,司法支出,4.23.6.1
2012,3405529800,283000,無細項,司法院主管,臺灣彰化地方法院,第一預備金,司法支出,4.23.7
2012,3405530100,337531000,無細項,司法院主管,臺灣雲林地方法院,一般行政,司法支出,4.24.1
2012,3405531000,35042000,無細項,司法院主管,臺灣雲林地方法院,審判業務,司法支出,4.24.2
2012,3405531200,5502000,無細項,司法院主管,臺灣雲林地方法院,少年事件處理,司法支出,4.24.3
2012,3405531400,267000,無細項,司法院主管,臺灣雲林地方法院,公證及提存事件處理,司法支出,4.24.4
2012,3405539000,1245000,交通及運輸設備,司法院主管,臺灣雲林地方法院,一般建築及設備,司法支出,4.24.5.1
2012,3405539800,263000,無細項,司法院主管,臺灣雲林地方法院,第一預備金,司法支出,4.24.6
2012,3405540100,396212000,無細項,司法院主管,臺灣嘉義地方法院,一般行政,司法支出,4.25.1
2012,3405541000,39996000,無細項,司法院主管,臺灣嘉義地方法院,審判業務,司法支出,4.25.2
2012,3405541200,4307000,無細項,司法院主管,臺灣嘉義地方法院,少年事件處理,司法支出,4.25.3
2012,3405541400,603000,無細項,司法院主管,臺灣嘉義地方法院,公證及提存事件處理,司法支出,4.25.4
2012,3405548500,0,無細項,司法院主管,臺灣嘉義地方法院,司法機關擴遷建計畫,司法支出,4.25.5
2012,3405549000,2360000,交通及運輸設備,司法院主管,臺灣嘉義地方法院,一般建築及設備,司法支出,4.25.6.1
2012,3405549800,258000,無細項,司法院主管,臺灣嘉義地方法院,第一預備金,司法支出,4.25.7
2012,3405560100,790046000,無細項,司法院主管,臺灣臺南地方法院,一般行政,司法支出,4.26.1
2012,3405561000,92752000,無細項,司法院主管,臺灣臺南地方法院,審判業務,司法支出,4.26.2
2012,3405561200,8416000,無細項,司法院主管,臺灣臺南地方法院,少年事件處理,司法支出,4.26.3
2012,3405561400,887000,無細項,司法院主管,臺灣臺南地方法院,公證及提存事件處理,司法支出,4.26.4
2012,3405569000,31589000,營建工程,司法院主管,臺灣臺南地方法院,一般建築及設備,司法支出,4.26.5.1
2012,3405569800,456000,無細項,司法院主管,臺灣臺南地方法院,第一預備金,司法支出,4.26.6
2012,3405580100,1162128000,無細項,司法院主管,臺灣高雄地方法院,一般行政,司法支出,4.27.1
2012,3405581000,146364000,無細項,司法院主管,臺灣高雄地方法院,審判業務,司法支出,4.27.2
2012,3405581400,2594000,無細項,司法院主管,臺灣高雄地方法院,公證及提存事件處理,司法支出,4.27.3
2012,3405588500,352663000,無細項,司法院主管,臺灣高雄地方法院,司法機關擴遷建計畫,司法支出,4.27.4
2012,3405589000,590000,交通及運輸設備,司法院主管,臺灣高雄地方法院,一般建築及設備,司法支出,4.27.5.1
2012,3405589800,791000,無細項,司法院主管,臺灣高雄地方法院,第一預備金,司法支出,4.27.6
2012,3405590100,428614000,無細項,司法院主管,臺灣屏東地方法院,一般行政,司法支出,4.28.1
2012,3405591000,43173000,無細項,司法院主管,臺灣屏東地方法院,審判業務,司法支出,4.28.2
2012,3405591200,7008000,無細項,司法院主管,臺灣屏東地方法院,少年事件處理,司法支出,4.28.3
2012,3405591400,763000,無細項,司法院主管,臺灣屏東地方法院,公證及提存事件處理,司法支出,4.28.4
2012,3405598500,28298000,無細項,司法院主管,臺灣屏東地方法院,司法機關擴遷建計畫,司法支出,4.28.5
2012,3405599000,2950000,交通及運輸設備,司法院主管,臺灣屏東地方法院,一般建築及設備,司法支出,4.28.6.1
2012,3405599800,280000,無細項,司法院主管,臺灣屏東地方法院,第一預備金,司法支出,4.28.7
2012,3405600100,200810000,無細項,司法院主管,臺灣臺東地方法院,一般行政,司法支出,4.29.1
2012,3405601000,14512000,無細項,司法院主管,臺灣臺東地方法院,審判業務,司法支出,4.29.2
2012,3405601200,3990000,無細項,司法院主管,臺灣臺東地方法院,少年事件處理,司法支出,4.29.3
2012,3405601400,263000,無細項,司法院主管,臺灣臺東地方法院,公證及提存事件處理,司法支出,4.29.4
2012,3405609000,590000,交通及運輸設備,司法院主管,臺灣臺東地方法院,一般建築及設備,司法支出,4.29.5.1
2012,3405609800,133000,無細項,司法院主管,臺灣臺東地方法院,第一預備金,司法支出,4.29.6
2012,3405610100,246887000,無細項,司法院主管,臺灣花蓮地方法院,一般行政,司法支出,4.30.1
2012,3405611000,23843000,無細項,司法院主管,臺灣花蓮地方法院,審判業務,司法支出,4.30.2
2012,3405611200,8518000,無細項,司法院主管,臺灣花蓮地方法院,少年事件處理,司法支出,4.30.3
2012,3405611400,252000,無細項,司法院主管,臺灣花蓮地方法院,公證及提存事件處理,司法支出,4.30.4
2012,3405619000,0,交通及運輸設備,司法院主管,臺灣花蓮地方法院,一般建築及設備,司法支出,4.30.5.1
2012,3405619800,162000,無細項,司法院主管,臺灣花蓮地方法院,第一預備金,司法支出,4.30.6
2012,3405620100,233414000,無細項,司法院主管,臺灣宜蘭地方法院,一般行政,司法支出,4.31.1
2012,3405621000,23696000,無細項,司法院主管,臺灣宜蘭地方法院,審判業務,司法支出,4.31.2
2012,3405621200,3687000,無細項,司法院主管,臺灣宜蘭地方法院,少年事件處理,司法支出,4.31.3
2012,3405621400,164000,無細項,司法院主管,臺灣宜蘭地方法院,公證及提存事件處理,司法支出,4.31.4
2012,3405629000,548000,其他設備,司法院主管,臺灣宜蘭地方法院,一般建築及設備,司法支出,4.31.5.1
2012,3405629800,153000,無細項,司法院主管,臺灣宜蘭地方法院,第一預備金,司法支出,4.31.6
2012,3405630100,284797000,無細項,司法院主管,臺灣基隆地方法院,一般行政,司法支出,4.32.1
2012,3405631000,29353000,無細項,司法院主管,臺灣基隆地方法院,審判業務,司法支出,4.32.2
2012,3405631200,3437000,無細項,司法院主管,臺灣基隆地方法院,少年事件處理,司法支出,4.32.3
2012,3405631400,319000,無細項,司法院主管,臺灣基隆地方法院,公證及提存事件處理,司法支出,4.32.4
2012,3405639000,63000,交通及運輸設備,司法院主管,臺灣基隆地方法院,一般建築及設備,司法支出,4.32.5.1
2012,3405639800,196000,無細項,司法院主管,臺灣基隆地方法院,第一預備金,司法支出,4.32.6
2012,3405640100,109377000,無細項,司法院主管,臺灣澎湖地方法院,一般行政,司法支出,4.33.1
2012,3405641000,5459000,無細項,司法院主管,臺灣澎湖地方法院,審判業務,司法支出,4.33.2
2012,3405641200,614000,無細項,司法院主管,臺灣澎湖地方法院,少年事件處理,司法支出,4.33.3
2012,3405641400,245000,無細項,司法院主管,臺灣澎湖地方法院,公證及提存事件處理,司法支出,4.33.4
2012,3405649000,63000,交通及運輸設備,司法院主管,臺灣澎湖地方法院,一般建築及設備,司法支出,4.33.5.1
2012,3405649800,89000,無細項,司法院主管,臺灣澎湖地方法院,第一預備金,司法支出,4.33.6
2012,3405800100,196795000,無細項,司法院主管,臺灣高雄少年法院,一般行政,司法支出,4.34.1
2012,3405801000,5359000,無細項,司法院主管,臺灣高雄少年法院,審判業務,司法支出,4.34.2
2012,3405801200,21538000,無細項,司法院主管,臺灣高雄少年法院,少年事件處理,司法支出,4.34.3
2012,3405808500,0,無細項,司法院主管,臺灣高雄少年法院,司法機關擴遷建計畫,司法支出,4.34.4
2012,3405809000,1782000,交通及運輸設備,司法院主管,臺灣高雄少年法院,一般建築及設備,司法支出,4.34.5.1
2012,3405809800,966000,無細項,司法院主管,臺灣高雄少年法院,第一預備金,司法支出,4.34.6
2012,3405900100,26016000,無細項,司法院主管,福建高等法院金門分院,一般行政,司法支出,4.35.1
2012,3405901000,1553000,無細項,司法院主管,福建高等法院金門分院,審判業務,司法支出,4.35.2
2012,3405909000,590000,交通及運輸設備,司法院主管,福建高等法院金門分院,一般建築及設備,司法支出,4.35.3.1
2012,3405909800,28000,無細項,司法院主管,福建高等法院金門分院,第一預備金,司法支出,4.35.4
2012,3405910100,79391000,無細項,司法院主管,福建金門地方法院,一般行政,司法支出,4.36.1
2012,3405911000,3699000,無細項,司法院主管,福建金門地方法院,審判業務,司法支出,4.36.2
2012,3405911200,832000,無細項,司法院主管,福建金門地方法院,少年事件處理,司法支出,4.36.3
2012,3405911400,92000,無細項,司法院主管,福建金門地方法院,公證及提存事件處理,司法支出,4.36.4
2012,3405919000,416000,其他設備,司法院主管,福建金門地方法院,一般建築及設備,司法支出,4.36.5.1
2012,3405919800,67000,無細項,司法院主管,福建金門地方法院,第一預備金,司法支出,4.36.6
2012,3405930100,25289000,無細項,司法院主管,福建連江地方法院,一般行政,司法支出,4.37.1
2012,3405931000,1191000,無細項,司法院主管,福建連江地方法院,審判業務,司法支出,4.37.2
2012,3405931200,205000,無細項,司法院主管,福建連江地方法院,少年事件處理,司法支出,4.37.3
2012,3405931400,27000,無細項,司法院主管,福建連江地方法院,公證及提存事件處理,司法支出,4.37.4
2012,3405939000,63000,交通及運輸設備,司法院主管,福建連江地方法院,一般建築及設備,司法支出,4.37.5.1
2012,3405939800,28000,無細項,司法院主管,福建連江地方法院,第一預備金,司法支出,4.37.6
2012,3506010100,348225000,無細項,考試院主管,考試院,一般行政,考試支出,5.1.1
2012,3506011200,4919000,無細項,考試院主管,考試院,議事業務,考試支出,5.1.2
2012,3506011300,1821000,無細項,考試院主管,考試院,法制業務,考試支出,5.1.3
2012,3506011400,15050000,無細項,考試院主管,考試院,施政業務及督導,考試支出,5.1.4
2012,3506019000,3400000,交通及運輸設備,考試院主管,考試院,一般建築及設備,考試支出,5.1.5.1
2012,3506019800,1050000,無細項,考試院主管,考試院,第一預備金,考試支出,5.1.6
2012,3506100100,303059000,無細項,考試院主管,考選部,一般行政,考試支出,5.2.1
2012,3506101400,13990000,試題研編及審查,考試院主管,考選部,考試業務研究改進,考試支出,5.2.2.1
2012,3506109000,810000,交通及運輸設備,考試院主管,考選部,一般建築及設備,考試支出,5.2.3.1
2012,3506109800,784000,無細項,考試院主管,考選部,第一預備金,考試支出,5.2.4
2012,3506200100,407443000,無細項,考試院主管,銓敘部,一般行政,考試支出,5.3.1
2012,3506200200,10993000,無細項,考試院主管,銓敘部,人事法制及銓敘,考試支出,5.3.2
2012,3506209000,0,交通及運輸設備,考試院主管,銓敘部,一般建築及設備,考試支出,5.3.3.1
2012,3506209800,776000,無細項,考試院主管,銓敘部,第一預備金,考試支出,5.3.4
2012,6106200300,215254000,無細項,考試院主管,銓敘部,公務人員保險管理及監理,社會保險支出,5.3.5
2012,6306205800,28825000,無細項,考試院主管,銓敘部,早期退休公教人員生活困難照護金,福利服務支出,5.3.6
2012,7606205300,21101836000,無細項,考試院主管,銓敘部,公務人員退休撫卹給付,退休撫卹給付支出,5.3.7
2012,7706200600,2664000,公務人員退休撫卹管理,考試院主管,銓敘部,退休撫卹業務,退休撫卹業務支出,5.3.8.1
2012,3506300100,138942000,無細項,考試院主管,公務人員保障暨培訓委員會,一般行政,考試支出,5.4.1
2012,3506301100,3670000,保障業務,考試院主管,公務人員保障暨培訓委員會,保障暨培訓,考試支出,5.4.2.1
2012,3506309000,1260000,交通及運輸設備,考試院主管,公務人員保障暨培訓委員會,一般建築及設備,考試支出,5.4.3.1
2012,3506309800,1230000,無細項,考試院主管,公務人員保障暨培訓委員會,第一預備金,考試支出,5.4.4
2012,3506400100,109546000,無細項,考試院主管,國家文官學院及所屬,一般行政,考試支出,5.5.1
2012,3506401100,109787000,無細項,考試院主管,國家文官學院及所屬,國家文官培訓業務,考試支出,5.5.2
2012,3506401200,64950000,無細項,考試院主管,國家文官學院及所屬,中區公務人員培訓,考試支出,5.5.3
2012,3506409000,10500000,營建工程,考試院主管,國家文官學院及所屬,一般建築及設備,考試支出,5.5.4.1
2012,3506409800,510000,無細項,考試院主管,國家文官學院及所屬,第一預備金,考試支出,5.5.5
2012,7706500100,40109000,無細項,考試院主管,公務人員退休撫卹基金監理委員會,一般行政,退休撫卹業務支出,5.6.1
2012,7706502100,2513000,無細項,考試院主管,公務人員退休撫卹基金監理委員會,退撫基金監理,退休撫卹業務支出,5.6.2
2012,7706509800,100000,無細項,考試院主管,公務人員退休撫卹基金監理委員會,第一預備金,退休撫卹業務支出,5.6.3
2012,7606605300,167000000,無細項,考試院主管,公務人員退休撫卹基金管理委員會,公務人員退休撫卹給付,退休撫卹給付支出,5.7.1
2012,7706600100,112439000,無細項,考試院主管,公務人員退休撫卹基金管理委員會,一般行政,退休撫卹業務支出,5.7.2
2012,7706600600,38830000,無細項,考試院主管,公務人員退休撫卹基金管理委員會,退撫基金管理,退休撫卹業務支出,5.7.3
2012,7706609800,300000,無細項,考試院主管,公務人員退休撫卹基金管理委員會,第一預備金,退休撫卹業務支出,5.7.4
2012,3607010100,684909000,無細項,監察院主管,監察院,一般行政,監察支出,6.1.1
2012,3607010300,10063000,無細項,監察院主管,監察院,議事業務,監察支出,6.1.2
2012,3607010900,22755000,無細項,監察院主管,監察院,調查巡察業務,監察支出,6.1.3
2012,3607011200,14701000,無細項,監察院主管,監察院,財產申報業務,監察支出,6.1.4
2012,3607019000,8680000,營建工程,監察院主管,監察院,一般建築及設備,監察支出,6.1.5.1
2012,3607019800,922000,無細項,監察院主管,監察院,第一預備金,監察支出,6.1.6
2012,3607100100,969964000,無細項,監察院主管,審計部,一般行政,監察支出,6.2.1
2012,3607101000,32012000,無細項,監察院主管,審計部,中央政府審計,監察支出,6.2.2
2012,3607102000,10925000,無細項,監察院主管,審計部,縣市地方審計,監察支出,6.2.3
2012,3607109000,25000000,營建工程,監察院主管,審計部,一般建築及設備,監察支出,6.2.4.1
2012,3607109800,3375000,無細項,監察院主管,審計部,第一預備金,監察支出,6.2.5
2012,3607600100,72594000,無細項,監察院主管,審計部臺北市審計處,一般行政,監察支出,6.3.1
2012,3607601000,2135000,無細項,監察院主管,審計部臺北市審計處,審計業務,監察支出,6.3.2
2012,3607609800,136000,無細項,監察院主管,審計部臺北市審計處,第一預備金,監察支出,6.3.3
2012,3607620100,58695000,無細項,監察院主管,審計部新北市審計處,一般行政,監察支出,6.4.1
2012,3607621000,2049000,無細項,監察院主管,審計部新北市審計處,審計業務,監察支出,6.4.2
2012,3607629800,102000,無細項,監察院主管,審計部新北市審計處,第一預備金,監察支出,6.4.3
2012,3607640100,61740000,無細項,監察院主管,審計部臺中市審計處,一般行政,監察支出,6.5.1
2012,3607641000,1674000,無細項,監察院主管,審計部臺中市審計處,審計業務,監察支出,6.5.2
2012,3607649800,102000,無細項,監察院主管,審計部臺中市審計處,第一預備金,監察支出,6.5.3
2012,3607660100,61078000,無細項,監察院主管,審計部臺南市審計處,一般行政,監察支出,6.6.1
2012,3607661000,1823000,無細項,監察院主管,審計部臺南市審計處,審計業務,監察支出,6.6.2
2012,3607669800,102000,無細項,監察院主管,審計部臺南市審計處,第一預備金,監察支出,6.6.3
2012,3607700100,77993000,無細項,監察院主管,審計部高雄市審計處,一般行政,監察支出,6.7.1
2012,3607701000,1538000,無細項,監察院主管,審計部高雄市審計處,審計業務,監察支出,6.7.2
2012,3607709800,92000,無細項,監察院主管,審計部高雄市審計處,第一預備金,監察支出,6.7.3
2012,3708010100,1175433000,無細項,內政部主管,內政部,一般行政,民政支出,7.1.1
2012,3708011000,753332000,無細項,內政部主管,內政部,民政業務,民政支出,7.1.2
2012,3708011500,233869000,無細項,內政部主管,內政部,戶政業務,民政支出,7.1.3
2012,3708012500,120345000,測量及方域,內政部主管,內政部,地政業務,民政支出,7.1.4.1
2012,3708012700,950128000,無細項,內政部主管,內政部,土地測量,民政支出,7.1.5
2012,3708012800,235806000,無細項,內政部主管,內政部,土地開發,民政支出,7.1.6
2012,3708013000,275260000,無細項,內政部主管,內政部,內政資訊業務,民政支出,7.1.7
2012,3708019800,28603000,無細項,內政部主管,內政部,第一預備金,民政支出,7.1.8
2012,6108013700,75875019000,無細項,內政部主管,內政部,社會保險業務,社會保險支出,7.1.9
2012,6208013800,1796351000,無細項,內政部主管,內政部,社會救助業務,社會救助支出,7.1.10
2012,6308013500,44106000,無細項,內政部主管,內政部,社會行政業務,福利服務支出,7.1.11
2012,6308013600,7538698000,無細項,內政部主管,內政部,社會福利服務業務,福利服務支出,7.1.12
2012,5608112000,160515000,無細項,內政部主管,營建署及所屬,公園規劃業務,農業支出,7.2.1
2012,5608113000,229369000,墾丁國家公園經營管理,內政部主管,營建署及所屬,國家公園經營管理,農業支出,7.2.2.1
2012,5708110100,1088804000,無細項,內政部主管,營建署及所屬,一般行政,工業支出,7.2.3
2012,5708111000,8353651000,無細項,內政部主管,營建署及所屬,營建業務,工業支出,7.2.4
2012,5708112100,298886000,無細項,內政部主管,營建署及所屬,區域及都市規劃業務,工業支出,7.2.5
2012,5708119000,0,交通及運輸設備,內政部主管,營建署及所屬,一般建築及設備,工業支出,7.2.6.1
2012,5708119800,3017000,無細項,內政部主管,營建署及所屬,第一預備金,工業支出,7.2.7
2012,5808115500,9400806000,無細項,內政部主管,營建署及所屬,道路建設及養護,交通支出,7.2.8
2012,7108114000,11226068000,無細項,內政部主管,營建署及所屬,下水道管理業務,環境保護支出,7.2.9
2012,3708210100,15851107000,無細項,內政部主管,警政署及所屬,一般行政,民政支出,7.3.1
2012,3708211000,1096223000,無細項,內政部主管,警政署及所屬,警政業務,民政支出,7.3.2
2012,3708211200,488704000,無細項,內政部主管,警政署及所屬,警務管理,民政支出,7.3.3
2012,3708211300,730078000,無細項,內政部主管,警政署及所屬,保安警察業務,民政支出,7.3.4
2012,3708211400,422800000,無細項,內政部主管,警政署及所屬,國道警察業務,民政支出,7.3.5
2012,3708211500,735233000,無細項,內政部主管,警政署及所屬,刑事警察業務,民政支出,7.3.6
2012,3708211600,990785000,無細項,內政部主管,警政署及所屬,初級警察教育,民政支出,7.3.7
2012,3708219000,42970000,營建工程,內政部主管,警政署及所屬,一般建築及設備,民政支出,7.3.8.1
2012,3708219800,47000000,無細項,內政部主管,警政署及所屬,第一預備金,民政支出,7.3.9
2012,3708410100,539996000,無細項,內政部主管,中央警察大學,一般行政,民政支出,7.4.1
2012,3708410200,544920000,無細項,內政部主管,中央警察大學,高級警察教育,民政支出,7.4.2
2012,3708419000,87802000,營建工程,內政部主管,中央警察大學,一般建築及設備,民政支出,7.4.3.1
2012,3708419800,1459000,無細項,內政部主管,中央警察大學,第一預備金,民政支出,7.4.4
2012,3708510100,500749000,無細項,內政部主管,消防署及所屬,一般行政,民政支出,7.5.1
2012,3708511000,1638324000,無細項,內政部主管,消防署及所屬,消防救災業務,民政支出,7.5.2
2012,3708512000,266296000,無細項,內政部主管,消防署及所屬,港務消防業務,民政支出,7.5.3
2012,3708519800,1620000,無細項,內政部主管,消防署及所屬,第一預備金,民政支出,7.5.4
2012,3708550100,199233000,無細項,內政部主管,役政署,一般行政,民政支出,7.6.1
2012,3708551000,4060357000,無細項,內政部主管,役政署,役政業務,民政支出,7.6.2
2012,3708559800,2000000,無細項,內政部主管,役政署,第一預備金,民政支出,7.6.3
2012,3708580100,2941906000,無細項,內政部主管,入出國及移民署,一般行政,民政支出,7.7.1
2012,3708581100,1461884000,無細項,內政部主管,入出國及移民署,入出國及移民管理業務,民政支出,7.7.2
2012,3708589000,2000000,交通及運輸設備,內政部主管,入出國及移民署,一般建築及設備,民政支出,7.7.3.1
2012,3708589800,2000000,無細項,內政部主管,入出國及移民署,第一預備金,民政支出,7.7.4
2012,5208610100,88150000,無細項,內政部主管,建築研究所,一般行政,科學支出,7.8.1
2012,5208615500,389481000,無細項,內政部主管,建築研究所,建築研究業務,科學支出,7.8.2
2012,5208619800,180000,無細項,內政部主管,建築研究所,第一預備金,科學支出,7.8.3
2012,3708650100,404918000,無細項,內政部主管,空中勤務總隊,一般行政,民政支出,7.9.1
2012,3708651000,602270000,無細項,內政部主管,空中勤務總隊,空中勤務業務,民政支出,7.9.2
2012,3708659000,106000000,營建工程,內政部主管,空中勤務總隊,一般建築及設備,民政支出,7.9.3.1
2012,3708659800,1000000,無細項,內政部主管,空中勤務總隊,第一預備金,民政支出,7.9.4
2012,6308710100,69192000,無細項,內政部主管,兒童局,一般行政,福利服務支出,7.10.1
2012,6308716500,5054745000,無細項,內政部主管,兒童局,兒童及少年福利業務,福利服務支出,7.10.2
2012,6308716600,4561961000,無細項,內政部主管,兒童局,兒童托育業務,福利服務支出,7.10.3
2012,6308716700,234080000,無細項,內政部主管,兒童局,保護服務業務,福利服務支出,7.10.4
2012,6308719800,270000,無細項,內政部主管,兒童局,第一預備金,福利服務支出,7.10.5
2012,3911010100,7999164000,無細項,外交部主管,外交部,一般行政,外交支出,8.1.1
2012,3911011000,176541000,外交業務管理,外交部主管,外交部,外交業務,外交支出,8.1.2.1
2012,3911011300,3538398000,無細項,外交部主管,外交部,駐外機構業務,外交支出,8.1.3
2012,3911011400,1504565000,無細項,外交部主管,外交部,國際會議及交流,外交支出,8.1.4
2012,3911011500,10615456000,無細項,外交部主管,外交部,國際合作,外交支出,8.1.5
